motif	region	region.gc	region.avgid	RNAphylo	RNAphylo.fdr	hmmpair	no.seq	alignment.len	avgid	no.bps	fraction.paired	expected.covary	observed.covary	alignment.power	fraction.covarying
K01689_downstream.fna.motif.h1_2	K01689_downstream	(0.44,0.48]	(46,54]	1.29	27.027027027027025	0	16	35	88.44	10	28.57142857142857	0	0	0	0
K01689_downstream.fna.motif.h1_3.h2_3.h2_1	K01689_downstream	(0.44,0.48]	(46,54]	3.39	16.216216216216218	0	54	164	70.48	21	12.804878048780488	3.9	0	18.571428571428573	0
K01689_downstream.fna.motif.h2_2	K01689_downstream	(0.44,0.48]	(46,54]	2.32	21.62162162162162	0	28	69	82	15	21.73913043478261	0.8	0	5.333333333333334	0
K01689_upstream.fna.motif.h1_3	K01689_upstream	(0.4,0.44]	(41,46]	0.01	78.87323943661973	0.950587	22	44	85.78	14	31.818181818181817	0.6	0	4.285714285714286	0
K01695_downstream.fna.motif.h1_1	K01695_downstream	(0.4,0.44]	(46,54]	0.11	56.470588235294116	0	24	34	79.77	5	14.705882352941178	0.3	0	6	0
K01698_upstream.fna.motif.h1_1	K01698_upstream	(0.4,0.44]	(35,41]	16.76	6.25	2.27754	9	40	67.08	14	35	0.6	3	4.285714285714286	21.428571428571427
K01698_upstream.fna.motif.h1_2	K01698_upstream	(0.4,0.44]	(35,41]	7.72	6.25	9.73469e-13	16	37	84.66	9	24.324324324324326	0.5	0	5.555555555555555	0
K01698_upstream.fna.motif.h2_1	K01698_upstream	(0.4,0.44]	(35,41]	8.7	6.25	0	32	68	81.62	15	22.058823529411764	0.6	0	4	0
K01698_upstream.fna.motif.h2_2	K01698_upstream	(0.4,0.44]	(35,41]	3.87	6.25	0	26	72	88.4	15	20.833333333333336	1.1	0	7.333333333333333	0
K01704_downstream.fna.motif.h1_2	K01704_downstream	(0.4,0.44]	(41,46]	0.02	69.01408450704226	7.45613e-7	18	35	85.09	6	17.142857142857142	0.1	2	1.6666666666666667	33.33333333333333
K01704_downstream.fna.motif.h2_2	K01704_downstream	(0.4,0.44]	(41,46]	5.98	16.901408450704228	0	30	77	69.93	14	18.181818181818183	1.9	1	13.571428571428571	7.142857142857142
K01704_downstream.fna.motif.h2_3	K01704_downstream	(0.4,0.44]	(41,46]	0.07	60.563380281690144	0	31	61	75.28	6	9.836065573770492	0.4	0	6.666666666666667	0
K01711_upstream.fna.motif.h1_4	K01711_upstream	(0.36,0.4]	(46,54]	118.36	2.7777777777777777	0	106	33	43.33	9	27.27272727272727	7.7	7	85.55555555555556	77.77777777777779
K01725_downstream.fna.motif.h1_1	K01725_downstream	(0.44,0.48]	(35,41]	24.92	50	4.67025	20	38	61.43	9	23.684210526315788	1.3	5	14.444444444444446	55.55555555555556
K01725_downstream.fna.motif.h1_3	K01725_downstream	(0.44,0.48]	(35,41]	0.28	50	1.4478	5	35	89.43	10	28.57142857142857	0	2	0	20
K01733_downstream.fna.motif.h1_3	K01733_downstream	(0.4,0.44]	(41,46]	50.3	1.4084507042253522	0	51	56	46.73	16	28.57142857142857	9.1	9	56.875	56.25
K01733_upstream.fna.motif.h1_1	K01733_upstream	(0.4,0.44]	(41,46]	144.29	1.4084507042253522	0.0317637	126	29	73.17	10	34.48275862068966	3.1	1	31	10
K01733_upstream.fna.motif.h1_5	K01733_upstream	(0.4,0.44]	(41,46]	4.46	21.126760563380284	0	105	34	74.77	6	17.647058823529413	1.3	0	21.666666666666668	0
K01733_upstream.fna.motif.h2_1.h2_2	K01733_upstream	(0.4,0.44]	(41,46]	80.18	1.4084507042253522	0.976117	128	74	60.73	12	16.216216216216218	5.7	1	47.5	8.333333333333332
K01736_downstream.fna.motif.h1_1	K01736_downstream	(0.4,0.44]	(41,46]	0.06	61.971830985915496	0	17	32	86.93	7	21.875	0.2	0	2.857142857142857	0
K01736_downstream.fna.motif.h1_2	K01736_downstream	(0.4,0.44]	(41,46]	0.01	78.87323943661973	0	16	31	88.67	4	12.903225806451612	0	0	0	0
K01736_downstream.fna.motif.h1_3	K01736_downstream	(0.4,0.44]	(41,46]	0.01	78.87323943661973	0	15	30	81.88	3	10	0.2	0	6.666666666666667	0
K01736_downstream.fna.motif.h1_4	K01736_downstream	(0.4,0.44]	(41,46]	0.01	78.87323943661973	0	20	43	81.64	11	25.581395348837212	0.6	0	5.454545454545454	0
K01736_downstream.fna.motif.h2_1	K01736_downstream	(0.4,0.44]	(41,46]	22.1	1.4084507042253522	4.73241e-5	22	62	82.27	16	25.806451612903224	0.8	0	5	0
K01736_downstream.fna.motif.h2_2	K01736_downstream	(0.4,0.44]	(41,46]	0.01	78.87323943661973	0	25	50	86.17	8	16	0	0	0	0
K01736_downstream.fna.motif.h2_5	K01736_downstream	(0.4,0.44]	(41,46]	1.63	33.802816901408455	3.43154e-4	17	46	83.81	4	8.695652173913043	0.1	1	2.5	25
K01736_upstream.fna.motif.h1_1.h2_1.h1_5	K01736_upstream	(0.4,0.44]	(54,63]	95.99	3.3333333333333335	0.109751	43	104	68.2	17	16.346153846153847	5.7	5	33.529411764705884	29.411764705882355
K01736_upstream.fna.motif.h1_2	K01736_upstream	(0.4,0.44]	(54,63]	61.24	3.3333333333333335	2.17159	38	34	77.27	8	23.52941176470588	0.8	3	10	37.5
K01737_downstream.fna.motif.h1_2	K01737_downstream	(0.36,0.4]	(41,46]	0.5	33.33333333333333	0	24	39	76.08	7	17.94871794871795	0.7	0	10	0
K01737_downstream.fna.motif.h2_1	K01737_downstream	(0.36,0.4]	(41,46]	0.04	55.55555555555556	0	33	77	69.26	12	15.584415584415584	2.1	0	17.5	0
K01737_downstream.fna.motif.h2_3	K01737_downstream	(0.36,0.4]	(41,46]	0.02	55.55555555555556	0	22	47	80.86	13	27.659574468085108	1.1	0	8.461538461538462	0
K01737_upstream.fna.motif.h1_3	K01737_upstream	(0.4,0.44]	(41,46]	0.07	60.563380281690144	0	19	37	85.77	8	21.62162162162162	0	0	0	0
K01737_upstream.fna.motif.h1_4	K01737_upstream	(0.4,0.44]	(41,46]	20.89	1.4084507042253522	0.610175	32	41	73.08	9	21.951219512195124	0.6	2	6.666666666666667	22.22222222222222
K01738_downstream.fna.motif.h1_1	K01738_downstream	(0.4,0.44]	(41,46]	29.69	1.4084507042253522	0	15	36	79.65	16	44.44444444444444	0.5	1	3.125	6.25
K01738_downstream.fna.motif.h1_2	K01738_downstream	(0.4,0.44]	(41,46]	4.36	21.126760563380284	2.98882	15	35	90.1	8	22.857142857142858	0	3	0	37.5
K01738_downstream.fna.motif.h1_3.h2_1.h1_5	K01738_downstream	(0.4,0.44]	(41,46]	3.53	23.943661971830988	0	49	123	73.33	21	17.073170731707318	5.2	0	24.761904761904763	0
K01738_downstream.fna.motif.h2_2	K01738_downstream	(0.4,0.44]	(41,46]	0.73	39.43661971830986	0	43	96	67.97	24	25	4.9	0	20.416666666666668	0
K01738_downstream.fna.motif.h2_3	K01738_downstream	(0.4,0.44]	(41,46]	0.15	53.521126760563384	0	35	63	75.3	7	11.11111111111111	0.9	0	12.85714285714286	0
K01738_upstream.fna.motif.h1_3	K01738_upstream	(0.36,0.4]	(46,54]	9.32	8.333333333333332	0.062247	40	46	71.12	8	17.391304347826086	2.5	3	31.25	37.5
K01738_upstream.fna.motif.h1_4	K01738_upstream	(0.36,0.4]	(46,54]	0.29	30.555555555555554	0.653022	26	33	75.91	7	21.21212121212121	0.7	1	10	14.285714285714285
K01738_upstream.fna.motif.h1_5	K01738_upstream	(0.36,0.4]	(46,54]	1.38	25	0	25	43	83.13	7	16.27906976744186	0.7	0	10	0
K01738_upstream.fna.motif.h2_1	K01738_upstream	(0.36,0.4]	(46,54]	11.44	5.555555555555555	0	33	60	74.08	13	21.666666666666668	2.5	2	19.230769230769234	15.384615384615385
K01754_upstream.fna.motif.h1_4	K01754_upstream	(0.4,0.44]	(41,46]	0.23	47.887323943661976	0	14	39	93.28	10	25.64102564102564	0	0	0	0
K01754_upstream.fna.motif.h1_5	K01754_upstream	(0.4,0.44]	(41,46]	16.04	1.4084507042253522	0	56	39	77	7	17.94871794871795	1.5	0	21.428571428571427	0
K01754_upstream.fna.motif.h2_2	K01754_upstream	(0.4,0.44]	(41,46]	0.02	69.01408450704226	0	58	54	75.8	4	7.4074074074074066	0.8	0	20	0
K01754_upstream.fna.motif.h2_3	K01754_upstream	(0.4,0.44]	(41,46]	0.04	64.7887323943662	0	52	66	68.93	15	22.727272727272727	3.5	0	23.333333333333332	0
K01755_downstream.fna.motif.h1_1.h1_2	K01755_downstream	(0.4,0.44]	(54,63]	9.98	20	0	34	68	88.47	20	29.411764705882355	0.6	0	3	0
K01755_downstream.fna.motif.h1_3	K01755_downstream	(0.4,0.44]	(54,63]	21.17	6.666666666666667	0.998776	31	36	72.74	9	25	0.4	2	4.444444444444445	22.22222222222222
K01755_downstream.fna.motif.h1_4	K01755_downstream	(0.4,0.44]	(54,63]	0.43	86.66666666666667	0	34	33	75.96	5	15.151515151515152	0.2	0	4	0
K01755_downstream.fna.motif.h2_1	K01755_downstream	(0.4,0.44]	(54,63]	4.75	46.66666666666667	0	41	94	87	17	18.085106382978726	0.5	0	2.941176470588235	0
K01755_downstream.fna.motif.h2_2	K01755_downstream	(0.4,0.44]	(54,63]	14.57	16.666666666666668	1.9028	28	47	77.65	8	17.02127659574468	0.4	0	5	0
K01772_downstream.fna.motif.h1_1	K01772_downstream	(0.4,0.44]	(46,54]	46.05	1.1764705882352942	4.00651	54	39	68.96	14	35.8974358974359	4.3	4	30.71428571428571	28.57142857142857
K01772_downstream.fna.motif.h1_2	K01772_downstream	(0.4,0.44]	(46,54]	43.03	1.1764705882352942	4.95958	60	40	61.96	14	35	6.4	8	45.714285714285715	57.14285714285714
K01772_downstream.fna.motif.h1_3	K01772_downstream	(0.4,0.44]	(46,54]	4.94	7.0588235294117645	2.94787	49	39	66.99	14	35.8974358974359	4.1	5	29.28571428571428	35.714285714285715
K01772_downstream.fna.motif.h2_2	K01772_downstream	(0.4,0.44]	(46,54]	58.5	1.1764705882352942	2.95149	60	53	57.02	13	24.528301886792452	6.7	11	51.53846153846155	84.61538461538461
K01772_downstream.fna.motif.h2_3	K01772_downstream	(0.4,0.44]	(46,54]	98.58	1.1764705882352942	0	94	126	40.46	26	20.634920634920633	20.8	20	80	76.92307692307693
K01776_downstream.fna.motif.h2_2	K01776_downstream	(0.4,0.44]	(46,54]	0.05	61.1764705882353	0	48	54	82.05	15	27.77777777777778	3.3	0	22	0
K01776_downstream.fna.motif.h2_4	K01776_downstream	(0.4,0.44]	(46,54]	0.02	75.29411764705883	0	23	73	75.45	21	28.767123287671232	2.3	0	10.95238095238095	0
K01776_upstream.fna.motif.h1_2	K01776_upstream	(0.4,0.44]	(46,54]	0.04	67.05882352941177	0	15	34	90.31	8	23.52941176470588	0.1	0	1.25	0
K01776_upstream.fna.motif.h1_4	K01776_upstream	(0.4,0.44]	(46,54]	0.01	78.82352941176471	0	39	56	63.19	7	12.5	1	0	14.285714285714285	0
K01776_upstream.fna.motif.h2_1.h2_2	K01776_upstream	(0.4,0.44]	(46,54]	0.04	67.05882352941177	0	38	117	87.62	23	19.65811965811966	0.9	0	3.91304347826087	0
K01778_downstream.fna.motif.h2_1	K01778_downstream	(0.4,0.44]	(35,41]	0.15	50	0	4	48	83.69	14	29.166666666666668	0	0	0	0
K01778_upstream.fna.motif.h1_1.h1_2	K01778_upstream	(0.36,0.4]	(46,54]	2.6	16.666666666666664	0	112	35	62.91	5	14.285714285714285	2.4	0	48	0
K01778_upstream.fna.motif.h1_3	K01778_upstream	(0.36,0.4]	(46,54]	0.01	80.55555555555556	0	15	64	89.25	16	25	0.1	0	0.625	0
K01778_upstream.fna.motif.h1_4	K01778_upstream	(0.36,0.4]	(46,54]	0.02	77.77777777777777	0	14	51	83.22	12	23.52941176470588	0.3	0	2.5	0
K01778_upstream.fna.motif.h2_2.h2_3	K01778_upstream	(0.36,0.4]	(46,54]	0.04	69.44444444444444	0	28	111	82.03	26	23.423423423423422	1.6	0	6.153846153846154	0
K01778_upstream.fna.motif.h2_4	K01778_upstream	(0.36,0.4]	(46,54]	2.7	16.666666666666664	0	30	73	81.08	15	20.54794520547945	1.3	0	8.666666666666668	0
K01783_downstream.fna.motif.h1_1	K01783_downstream	(0.4,0.44]	(46,54]	120.19	1.1764705882352942	3.57044	44	36	55.95	13	36.11111111111111	5.5	10	42.30769230769231	76.92307692307693
K01783_downstream.fna.motif.h1_5.h2_5	K01783_downstream	(0.4,0.44]	(46,54]	0.35	41.1764705882353	0	34	99	74.86	24	24.242424242424242	4	1	16.666666666666664	4.166666666666666
K01783_downstream.fna.motif.h2_2	K01783_downstream	(0.4,0.44]	(46,54]	2.98	14.117647058823529	0	38	51	72.72	3	5.88235294117647	0.3	0	10	0
K01783_upstream.fna.motif.h1_2	K01783_upstream	(0.44,0.48]	(46,54]	8.44	16.216216216216218	0.85204	22	38	87.46	12	31.57894736842105	0.2	0	1.6666666666666667	0
K01783_upstream.fna.motif.h1_4	K01783_upstream	(0.44,0.48]	(46,54]	16.21	10.81081081081081	0	43	37	74.25	9	24.324324324324326	1.2	0	13.333333333333334	0
K01783_upstream.fna.motif.h2_1.h2_4.h2_5	K01783_upstream	(0.44,0.48]	(46,54]	13.87	10.81081081081081	0	58	149	76.87	30	20.13422818791946	5	0	16.666666666666664	0
K01783_upstream.fna.motif.h2_3	K01783_upstream	(0.44,0.48]	(46,54]	17.37	10.81081081081081	0	56	47	77.88	10	21.27659574468085	1.3	0	13	0
K01791_upstream.fna.motif.h1_2	K01791_upstream	(0.44,0.48]	(46,54]	7.24	16.216216216216218	0.996544	36	35	79.64	7	20	0.4	0	5.714285714285714	0
K01791_upstream.fna.motif.h2_1	K01791_upstream	(0.44,0.48]	(46,54]	19.2	10.81081081081081	2.87427	47	58	68.23	7	12.068965517241379	0.7	1	10	14.285714285714285
K01807_downstream.fna.motif.h1_3	K01807_downstream	(0.44,0.48]	(41,46]	9.42	6.25	0	54	43	71.33	9	20.930232558139537	1.1	0	12.222222222222223	0
K01807_downstream.fna.motif.h1_4	K01807_downstream	(0.44,0.48]	(41,46]	9.79	6.25	0	57	38	69.49	10	26.31578947368421	2.4	0	24	0
K01807_downstream.fna.motif.h1_5	K01807_downstream	(0.44,0.48]	(41,46]	5.66	6.25	0	53	55	63.67	13	23.636363636363637	3.5	0	26.923076923076923	0
K01807_downstream.fna.motif.h2_2.h2_3	K01807_downstream	(0.44,0.48]	(41,46]	16.37	6.25	0	62	165	67.87	30	18.181818181818183	8.9	0	29.666666666666668	0
K01822_downstream.fna.motif.h1_5	K01822_downstream	(0.4,0.44]	(41,46]	0.05	64.7887323943662	0	5	34	91.7	5	14.705882352941178	0	0	0	0
K01835_downstream.fna.motif.h1_1	K01835_downstream	(0.44,0.48]	(35,41]	54.7	50	2.01723	14	38	56.58	16	42.10526315789473	1.8	6	11.25	37.5
K01835_upstream.fna.motif.h2_2	K01835_upstream	(0.4,0.44]	(46,54]	4.26	8.23529411764706	0.726809	24	74	83.76	17	22.972972972972975	0.9	0	5.294117647058823	0
K01845_downstream.fna.motif.h1_1	K01845_downstream	(0.4,0.44]	(41,46]	39.44	1.4084507042253522	1.88447	27	39	69.26	14	35.8974358974359	2.4	10	17.142857142857142	71.42857142857143
K01845_downstream.fna.motif.h1_2.h1_5	K01845_downstream	(0.4,0.44]	(41,46]	0.04	64.7887323943662	0	34	59	82.34	14	23.728813559322035	1	0	7.142857142857142	0
K01845_downstream.fna.motif.h1_3.h2_3	K01845_downstream	(0.4,0.44]	(41,46]	0.01	78.87323943661973	0	37	67	84.29	15	22.388059701492537	1.7	0	11.333333333333332	0
K01845_downstream.fna.motif.h2_1.h2_2.h2_4	K01845_downstream	(0.4,0.44]	(41,46]	31.49	1.4084507042253522	1.46622	39	144	66.58	28	19.444444444444446	9.3	8	33.214285714285715	28.57142857142857
K01845_upstream.fna.motif.h1_3	K01845_upstream	(0.4,0.44]	(46,54]	0.01	78.82352941176471	0	17	42	88.02	6	14.285714285714285	0	0	0	0
K01845_upstream.fna.motif.h2_1	K01845_upstream	(0.4,0.44]	(46,54]	0.38	40	0	34	50	79.93	17	34	2.4	1	14.117647058823529	5.88235294117647
K01866_upstream.fna.motif.h1_1	K01866_upstream	(0.4,0.44]	(54,63]	0.98	76.66666666666667	0	69	40	72.83	7	17.5	1.7	0	24.285714285714285	0
K01866_upstream.fna.motif.h1_2	K01866_upstream	(0.4,0.44]	(54,63]	0.27	86.66666666666667	0	6	36	83.44	5	13.88888888888889	0	0	0	0
K01866_upstream.fna.motif.h1_3.h2_1	K01866_upstream	(0.4,0.44]	(54,63]	0.05	90	0	17	112	93.93	24	21.428571428571427	0	0	0	0
K01866_upstream.fna.motif.h1_4	K01866_upstream	(0.4,0.44]	(54,63]	0.01	93.33333333333334	0	54	36	76.8	3	8.333333333333332	0.5	0	16.666666666666664	0
K01866_upstream.fna.motif.h1_5	K01866_upstream	(0.4,0.44]	(54,63]	0.02	93.33333333333334	0	39	59	75.41	5	8.47457627118644	0.2	0	4	0
K01867_upstream.fna.motif.h1_1	K01867_upstream	(0.4,0.44]	(46,54]	0.07	58.82352941176471	0	17	42	85.29	10	23.809523809523807	0.1	0	1	0
K01867_upstream.fna.motif.h1_2.h1_4	K01867_upstream	(0.4,0.44]	(46,54]	21.34	1.1764705882352942	0.100916	23	72	79.48	10	13.88888888888889	0.6	0	6	0
K01867_upstream.fna.motif.h2_1.h2_2	K01867_upstream	(0.4,0.44]	(46,54]	15.54	2.3529411764705883	0.00788018	23	65	78.52	10	15.384615384615385	0.5	0	5	0
K01869_downstream.fna.motif.h1_2.h2_4	K01869_downstream	(0.4,0.44]	(41,46]	0.16	53.521126760563384	0.575135	31	97	72	14	14.432989690721648	1.6	0	11.428571428571429	0
K01869_downstream.fna.motif.h1_3.h2_2.h2_3	K01869_downstream	(0.4,0.44]	(41,46]	0.01	78.87323943661973	0	51	98	57.56	8	8.16326530612245	2.9	0	36.25	0
K01869_downstream.fna.motif.h1_4	K01869_downstream	(0.4,0.44]	(41,46]	0.03	67.60563380281691	0	41	51	73.03	13	25.49019607843137	1.7	1	13.076923076923078	7.6923076923076925
K01869_upstream.fna.motif.h2_2	K01869_upstream	(0.36,0.4]	(41,46]	0.29	44.44444444444444	0	18	65	73.4	19	29.230769230769234	1.3	0	6.842105263157896	0
K01870_downstream.fna.motif.h1_2	K01870_downstream	(0.4,0.44]	(35,41]	0.33	31.25	0	31	42	80.66	13	30.952380952380953	1.5	0	11.538461538461538	0
K01870_downstream.fna.motif.h2_1	K01870_downstream	(0.4,0.44]	(35,41]	0.01	75	0	33	54	79.92	14	25.925925925925924	1.8	0	12.85714285714286	0
K01870_downstream.fna.motif.h2_2	K01870_downstream	(0.4,0.44]	(35,41]	5.92	6.25	0.00248921	34	80	79.09	22	27.500000000000004	2.5	0	11.363636363636363	0
K01870_upstream.fna.motif.h1_2	K01870_upstream	(0.36,0.4]	(41,46]	10.86	11.11111111111111	0.931314	17	42	85.42	14	33.33333333333333	0.3	0	2.142857142857143	0
K01870_upstream.fna.motif.h1_5	K01870_upstream	(0.36,0.4]	(41,46]	1.4	11.11111111111111	0	19	59	89.35	17	28.8135593220339	0.2	0	1.1764705882352942	0
K01872_downstream.fna.motif.h1_1.h1_2	K01872_downstream	(0.4,0.44]	(41,46]	0.01	78.87323943661973	0	29	72	80.41	19	26.38888888888889	1.6	0	8.421052631578947	0
K01872_downstream.fna.motif.h2_1.h2_3.h1_4	K01872_downstream	(0.4,0.44]	(41,46]	0.41	45.07042253521127	1.10545	37	136	79.06	23	16.911764705882355	3.4	0	14.782608695652174	0
K01872_downstream.fna.motif.h2_2.h2_4	K01872_downstream	(0.4,0.44]	(41,46]	0.62	39.43661971830986	0	38	122	69.59	29	23.770491803278688	4.7	0	16.20689655172414	0
K01872_upstream.fna.motif.h1_2	K01872_upstream	(0.4,0.44]	(41,46]	36.53	1.4084507042253522	2.98855	6	45	57.86	15	33.33333333333333	0.4	3	2.666666666666667	20
K01872_upstream.fna.motif.h2_2	K01872_upstream	(0.4,0.44]	(41,46]	0.02	69.01408450704226	0	31	94	87.06	22	23.404255319148938	1.3	0	5.909090909090909	0
K01872_upstream.fna.motif.h2_3	K01872_upstream	(0.4,0.44]	(41,46]	14.12	1.4084507042253522	0.415902	23	63	82.96	16	25.396825396825395	0.5	1	3.125	6.25
K01873_downstream.fna.motif.h1_5	K01873_downstream	(0.44,0.48]	(46,54]	90.96	2.7027027027027026	0.361049	25	59	52.16	17	28.8135593220339	3.3	5	19.41176470588235	29.411764705882355
K01873_upstream.fna.motif.h1_5.h2_1	K01873_upstream	(0.4,0.44]	(46,54]	2.14	20	2.58725e-4	24	82	85.23	21	25.609756097560975	1.2	0	5.714285714285714	0
K01874_downstream.fna.motif.h1_1	K01874_downstream	(0.36,0.4]	(54,63]	20.45	10	2.99399	29	33	71.39	10	30.303030303030305	0.7	0	6.999999999999999	0
K01874_downstream.fna.motif.h1_2	K01874_downstream	(0.36,0.4]	(54,63]	21.06	10	1.9947	33	41	70.31	10	24.390243902439025	1.2	0	12	0
K01881_upstream.fna.motif.h1_2.h2_1	K01881_upstream	(0.4,0.44]	(46,54]	0.05	61.1764705882353	0	59	63	75.92	13	20.634920634920633	2.6	0	20	0
K01881_upstream.fna.motif.h1_5	K01881_upstream	(0.4,0.44]	(46,54]	0.02	75.29411764705883	0	20	42	87.52	5	11.904761904761903	0.3	0	6	0
K01887_downstream.fna.motif.h1_1	K01887_downstream	(0.4,0.44]	(41,46]	220.1	1.4084507042253522	5.96866	56	49	83.33	17	34.69387755102041	2.5	5	14.705882352941178	29.411764705882355
K01887_downstream.fna.motif.h1_2	K01887_downstream	(0.4,0.44]	(41,46]	27.57	1.4084507042253522	2.59924	12	30	43.31	12	40	2.7	11	22.5	91.66666666666666
K01887_downstream.fna.motif.h2_1	K01887_downstream	(0.4,0.44]	(41,46]	236.28	1.4084507042253522	6.9619	68	97	73.91	17	17.525773195876287	3.6	5	21.176470588235293	29.411764705882355
K01887_downstream.fna.motif.h2_3	K01887_downstream	(0.4,0.44]	(41,46]	236.42	1.4084507042253522	6.95889	68	100	69.56	17	17	3.9	5	22.941176470588236	29.411764705882355
K01887_upstream.fna.motif.h1_2.h2_2	K01887_upstream	(0.4,0.44]	(35,41]	11.99	6.25	0	66	119	69.19	26	21.84873949579832	9.8	0	37.6923076923077	0
K01887_upstream.fna.motif.h2_1	K01887_upstream	(0.4,0.44]	(35,41]	5.4	6.25	0.750156	36	90	76.05	23	25.555555555555554	2.7	0	11.73913043478261	0
K01889_upstream.fna.motif.h1_1	K01889_upstream	(0.44,0.48]	(46,54]	51.64	2.7027027027027026	0	118	36	74.44	10	27.77777777777778	2.1	0	21.000000000000004	0
K01889_upstream.fna.motif.h1_2	K01889_upstream	(0.44,0.48]	(46,54]	0.27	40.54054054054054	0	18	42	90.34	15	35.714285714285715	0.1	0	0.6666666666666667	0
K01889_upstream.fna.motif.h1_3	K01889_upstream	(0.44,0.48]	(46,54]	19.97	10.81081081081081	0	100	39	72.07	7	17.94871794871795	2.4	0	34.285714285714285	0
K01889_upstream.fna.motif.h2_2	K01889_upstream	(0.44,0.48]	(46,54]	9.99	16.216216216216218	0	99	44	62.81	7	15.909090909090908	2.3	1	32.857142857142854	14.285714285714285
K01889_upstream.fna.motif.h2_3	K01889_upstream	(0.44,0.48]	(46,54]	9.42	16.216216216216218	0	84	50	68.82	11	22	3.1	0	28.18181818181818	0
K01890_downstream.fna.motif.h1_1	K01890_downstream	(0.44,0.48]	(41,46]	1.39	18.75	0	32	32	76.43	5	15.625	0.1	1	2	20
K01890_downstream.fna.motif.h2_1	K01890_downstream	(0.44,0.48]	(41,46]	13.21	6.25	0.589309	36	73	74.66	15	20.54794520547945	3.3	0	22	0
K01890_downstream.fna.motif.h2_3	K01890_downstream	(0.44,0.48]	(41,46]	5.59	6.25	0.569539	36	81	71.62	16	19.753086419753085	3.4	0	21.25	0
K01890_upstream.fna.motif.h1_1	K01890_upstream	(0.4,0.44]	(41,46]	0.12	56.33802816901409	0	14	34	89.21	11	32.35294117647059	0	1	0	9.090909090909092
K01890_upstream.fna.motif.h1_2	K01890_upstream	(0.4,0.44]	(41,46]	7.71	11.267605633802818	0.355542	53	42	76.41	9	21.428571428571427	1.5	0	16.666666666666664	0
K01890_upstream.fna.motif.h1_3	K01890_upstream	(0.4,0.44]	(41,46]	0.02	69.01408450704226	0	18	39	91.01	13	33.33333333333333	0	0	0	0
K01890_upstream.fna.motif.h1_5	K01890_upstream	(0.4,0.44]	(41,46]	2.96	28.169014084507044	0.106333	16	34	82.8	12	35.294117647058826	0.2	0	1.6666666666666667	0
K01890_upstream.fna.motif.h2_1	K01890_upstream	(0.4,0.44]	(41,46]	0.09	59.15492957746479	0	15	48	91.06	15	31.25	0	0	0	0
K01890_upstream.fna.motif.h2_2	K01890_upstream	(0.4,0.44]	(41,46]	3.28	25.35211267605634	0	22	64	79.26	18	28.125	1.1	0	6.111111111111112	0
K01890_upstream.fna.motif.h2_3	K01890_upstream	(0.4,0.44]	(41,46]	0.01	78.87323943661973	0	49	55	73.02	16	29.09090909090909	2.5	0	15.625	0
K01895_downstream.fna.motif.h1_2.h2_1	K01895_downstream	(0.4,0.44]	(35,41]	39.08	6.25	0	46	54	71.1	14	25.925925925925924	2	0	14.285714285714285	0
K01895_downstream.fna.motif.h1_3	K01895_downstream	(0.4,0.44]	(35,41]	0.39	31.25	0	25	35	85.96	8	22.857142857142858	0.2	0	2.5	0
K01895_downstream.fna.motif.h1_4.h2_2	K01895_downstream	(0.4,0.44]	(35,41]	27.11	6.25	0.519283	32	78	72.65	13	16.666666666666664	1.7	2	13.076923076923078	15.384615384615385
K01895_upstream.fna.motif.h1_5.h2_1	K01895_upstream	(0.4,0.44]	(41,46]	39.62	1.4084507042253522	0.0313212	37	87	66.81	7	8.045977011494253	1.4	1	20	14.285714285714285
K01915_downstream.fna.motif.h1_1	K01915_downstream	(0.4,0.44]	(41,46]	47.45	1.4084507042253522	2.86433	13	36	66.74	14	38.88888888888889	0.5	5	3.571428571428571	35.714285714285715
K01915_downstream.fna.motif.h1_2	K01915_downstream	(0.4,0.44]	(41,46]	27.71	1.4084507042253522	0	14	41	82.69	14	34.146341463414636	0.2	0	1.4285714285714286	0
K01915_downstream.fna.motif.h1_4.h2_3	K01915_downstream	(0.4,0.44]	(41,46]	127.68	1.4084507042253522	0.992811	95	58	50.95	9	15.517241379310345	4.8	8	53.333333333333336	88.88888888888889
K01915_upstream.fna.motif.h1_1	K01915_upstream	(0.4,0.44]	(41,46]	0.01	78.87323943661973	0	25	37	81.86	12	32.432432432432435	0.7	0	5.833333333333333	0
