motif	category	tax.bio	kingdom	phylum	class	order	family	genus	species
K02716_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	167546.SAMN02603288	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02716_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	1219.SAMEA3368574	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02716_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	1501268.SAMN02769551	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1501268 Prochlorococcus sp. MIT 0604
K02716_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	1471522.SAMN02671393	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1471522 Prochlorococcus sp. scB245a_520K10
K02716_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	93057.SAMN02769555	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02716_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	1471459.SAMN02671330	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1471459 Prochlorococcus sp. scB241_528O2
K02716_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	74545.SAMN02769556	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02716_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	1961091.SAMN06345451	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1961091 Prochlorococcus sp. HOT208_60m_813I02
K02716_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	93060.SAMN02598410	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02716_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	167542.SAMN02603924	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02716_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	59919.SAMEA3138209	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02716_upstream.fna.motif.h1_5	Conserved sequence (low covariation and power)	1041938.SAMN02954344	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02716_upstream.fna.motif.h1_5	Conserved sequence (low covariation and power)	59921.SAMN02769552	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02716_upstream.fna.motif.h1_5	Conserved sequence (low covariation and power)	74546.SAMN02598321	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02716_upstream.fna.motif.h1_5	Conserved sequence (low covariation and power)	167548.SAMN02769558	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02716_upstream.fna.motif.h1_5	Conserved sequence (low covariation and power)	59925.SAMN02769550	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02716_upstream.fna.motif.h1_5	Conserved sequence (low covariation and power)	1924286.SAMN06061932	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1924286 Prochlorococcus sp. RS01
K02716_upstream.fna.motif.h1_5	Conserved sequence (low covariation and power)	1501268.SAMN02769551	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1501268 Prochlorococcus sp. MIT 0604
K02716_upstream.fna.motif.h1_5	Conserved sequence (low covariation and power)	1471501.SAMN02671372	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1471501 Prochlorococcus sp. scB245a_518A17
K02716_upstream.fna.motif.h1_5	Conserved sequence (low covariation and power)	1471522.SAMN02671393	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1471522 Prochlorococcus sp. scB245a_520K10
K02716_upstream.fna.motif.h1_5	Conserved sequence (low covariation and power)	93057.SAMN02769555	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02716_upstream.fna.motif.h1_5	Conserved sequence (low covariation and power)	74545.SAMN02769556	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02716_upstream.fna.motif.h1_5	Conserved sequence (low covariation and power)	1961091.SAMN06345451	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1961091 Prochlorococcus sp. HOT208_60m_813I02
K02716_upstream.fna.motif.h1_5	Conserved sequence (low covariation and power)	167542.SAMN02603924	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02716_upstream.fna.motif.h1_5	Conserved sequence (low covariation and power)	59919.SAMEA3138209	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02716_upstream.fna.motif.h1_5	Conserved sequence (low covariation and power)	224013.SAMN03796038	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	1177 Nostoc	224012 Nostoc piscinale
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	1501269.SAMN02769563	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1501269 Prochlorococcus sp. MIT 0801
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	59920.SAMN00623057	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	1041939.SAMN02954344	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	167542.SAMN02603924	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	59921.SAMN02769552	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	74545.SAMN02769556	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	1501268.SAMN02769551	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1501268 Prochlorococcus sp. MIT 0604
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	1219.SAMEA3368575	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	1961091.SAMN06345451	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1961091 Prochlorococcus sp. HOT208_60m_813I02
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	1961094.SAMN06345454	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1961094 Prochlorococcus sp. HOT208_60m_813O14
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	59926.SAMN02769562	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	1471522.SAMN02671393	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1471522 Prochlorococcus sp. scB245a_520K10
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	1219.SAMEA3368576	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	93057.SAMN02769555	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	1219.SAMEA3368577	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	1471509.SAMN02671380	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1471509 Prochlorococcus sp. scB245a_519A13
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	167548.SAMN02769558	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	74546.SAMN02598321	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	93060.SAMN02598410	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	167546.SAMN02603288	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	1471508.SAMN02671379	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1471508 Prochlorococcus sp. scB245a_518O7
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	1471493.SAMN02671364	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1471493 Prochlorococcus sp. scB243_498I20
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	1471456.SAMN02671327	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1471456 Prochlorococcus sp. scB241_528N17
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	59925.SAMN02769550	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	1924286.SAMN06061932	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1924286 Prochlorococcus sp. RS01
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	146891.SAMN02603921	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	1471469.SAMN02671340	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1471469 Prochlorococcus sp. scB243_495D8
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	1471501.SAMN02671372	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1471501 Prochlorococcus sp. scB245a_518A17
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	167550.SAMN02769560	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	1471459.SAMN02671330	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1471459 Prochlorococcus sp. scB241_528O2
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	59919.SAMEA3138209	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	1041938.SAMN02954344	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	1499499.SAMN02769567	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1499499 Prochlorococcus sp. MIT 0602
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	167539.SAMN02603142	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	1499498.SAMN02769566	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1499498 Prochlorococcus sp. MIT 0601
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	93059.SAMN00622972	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	1499502.SAMN02769573	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1499502 Prochlorococcus sp. MIT 0701
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	59922.SAMN02603917	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	292564.SAMN02261330	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1890426 Synechococcaceae	167375 Cyanobium	59930 Cyanobium gracile
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	180281.SAMN02436316	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1890426 Synechococcaceae	167375 Cyanobium	180281 Cyanobium sp. PCC 7001
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	1916956.SAMN06006676	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1890426 Synechococcaceae	1129 Synechococcus	1916956 Synechococcus sp. SynAce01
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	232348.SAMN00010394	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1890426 Synechococcaceae	1129 Synechococcus	232348 Synechococcus sp. CB0101
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	232363.SAMN00010406	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1890426 Synechococcaceae	1129 Synechococcus	232363 Synechococcus sp. CB0205
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	32052.SAMN03436066	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1890426 Synechococcaceae	1129 Synechococcus	32052 Synechococcus sp. WH 8020
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	64471.SAMN02604031	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1890426 Synechococcaceae	1129 Synechococcus	64471 Synechococcus sp. CC9311
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	166318.SAMN02261394	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1890426 Synechococcaceae	1129 Synechococcus	166318 Synechococcus sp. WH 8016
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	1801629.SAMN04490775	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1890426 Synechococcaceae	1129 Synechococcus	1801629 Synechococcus sp. MIT S9508
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	32051.SAMEA3138264	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1890426 Synechococcaceae	1129 Synechococcus	32051 Synechococcus sp. WH 7803
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	59931.SAMN02436160	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1890426 Synechococcaceae	1129 Synechococcus	59931 Synechococcus sp. WH 7805
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	221360.SAMN02436139	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1890426 Synechococcaceae	1129 Synechococcus	221360 Synechococcus sp. RS9917
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	313625.SAMN02436154	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1890426 Synechococcaceae	1129 Synechococcus	313625 Synechococcus sp. BL107
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	316279.SAMN02598312	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1890426 Synechococcaceae	1129 Synechococcus	316279 Synechococcus sp. CC9902
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	110662.SAMN02598311	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1890426 Synechococcaceae	1129 Synechococcus	110662 Synechococcus sp. CC9605
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	166314.SAMN02436260	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1890426 Synechococcaceae	1129 Synechococcus	166314 Synechococcus sp. WH 8109
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	84588.SAMEA3138327	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1890426 Synechococcaceae	1129 Synechococcus	84588 Synechococcus sp. WH 8102
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	110663.SAMN02597268	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1890426 Synechococcaceae	1129 Synechococcus	110663 Synechococcus sp. CC9616
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	1280380.SAMN02202183	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1890426 Synechococcaceae	1129 Synechococcus	1280380 Synechococcus sp. KORDI-100
K02717_upstream.fna.motif.h1_5.h2_1.h2_2.h2_4.h1_4	High power (low covariation)	585423.SAMN02202184	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1890426 Synechococcaceae	1129 Synechococcus	585423 Synechococcus sp. KORDI-49
K02717_upstream.fna.motif.h2_3	Conserved sequence (low covariation and power)	1501269.SAMN02769563	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1501269 Prochlorococcus sp. MIT 0801
K02717_upstream.fna.motif.h2_3	Conserved sequence (low covariation and power)	59920.SAMN00623057	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
